,grammar_id,grammar_point,furigana,display_name,meaning,jlpt_level,page,example_num,sentence_japanese,sentence_romaji,sentence_english
979,43,みたいだ,,みたいだ,"like, similar to, resembling Verb (casual)",N4,105,3,何となく⾬みたいだ。,nantonaku ame mitai da.,It looks like it's going to rain.
980,43,みたいだ,,みたいだ,"like, similar to, resembling Verb (casual)",N4,105,4,彼は少し疲れてるみたいだ。,kare was sukoshi tsukareteru mitai da.,He looks a little tired.
981,43,みたいだ,,みたいだ,"like, similar to, resembling Verb (casual)",N4,105,5,どうやら⾷べすぎたみたいだ。,douyara tabesugita mitai da.,I'm afraid I've eaten too much.
982,43,みたいだ,,みたいだ,"like, similar to, resembling Verb (casual)",N4,105,6,このパソコンは壊れているみたいだ。,kono pasokon wa kowareteiru mitai da.,It seems like this computer is broken.
983,43,みたいだ,,みたいだ,"like, similar to, resembling Verb (casual)",N4,105,7,あの⼈は、⽇本⼈みたいですね。⽇本語がペラペラでした。,"ano hito wa, nihonjin mitai desu ne. nihongo ga perapera deshita.",That person seems like they are Japanese. They speak Japanese so fluently.
984,43,みたいだ,,みたいだ,"like, similar to, resembling Verb (casual)",N4,105,8,私はその時、まるで⼤⼈になったみたいだった。,"watashi wa sono toki, marude otona ni natta mitai datta.",It was like I had become an adult at that time.
985,43,みたいだ,,みたいだ,"like, similar to, resembling Verb (casual)",N4,105,10,あなたは素晴らしい時間を過ごしたみたいだね。,anata wa subarashii jikan o sugoshita mitai dane.,You look like you had a wonderful time.
986,44,みたいな,,みたいな,"like, similar to Noun",N4,107,1,私は、今⽇みたいな⽇が好きだ。,"watashi wa, kyou mitai na hi ga suki da.",I like days like today.
987,44,みたいな,,みたいな,"like, similar to Noun",N4,107,2,私たちは家族みたいなものだ。,watashi tachi wa kazoku mitai na mono da.,We are like family.
988,44,みたいな,,みたいな,"like, similar to Noun",N4,107,3,あなたみたいな⼈はすごいと思う。,anata mitai na hito wa sugoi to omou.,I think people like you are great.
989,44,みたいな,,みたいな,"like, similar to Noun",N4,107,4,こんな⼦どもみたいなけんかはやめよう。,konna kodomo mitai na kenka wa yameyou.,Let's stop this childish fight.
990,44,みたいな,,みたいな,"like, similar to Noun",N4,107,5,彼⼥は男みたいな歩き⽅をする。,kanojo wa otoko mitai na aruki kata o suru.,She walks like a man.
991,44,みたいな,,みたいな,"like, similar to Noun",N4,107,6,彼が持っているみたいなパソコンが欲しい。,kare ga motteiru mitai na pasokon ga hoshii.,I want a computer like the one he has.
992,44,みたいな,,みたいな,"like, similar to Noun",N4,107,7,毎⽇、仕事ばかりで、夢の中でも働いているみたいな気になる。,"mainichi, shigoto bakari de, yume no naka demo hataraiteiru mitai na ki ni naru.",Every day is constant work and I even feel like I'm working in my dreams.
993,44,みたいな,,みたいな,"like, similar to Noun",N4,107,8,地元にいるみたいな気分になった。,jimoto ni iru mitai na kibun ni natta.,I felt like I was in my hometown.
994,44,みたいな,,みたいな,"like, similar to Noun",N4,107,9,私はあなたみたいな彼⽒が欲しい。,watashi wa anata mitai na kareshi ga hoshii.,I want a boyfriend like you.
995,45,みたいに,,みたいに,"like, similar to Verb (casual)",N4,109,1,⼦どもみたいに遊んだ。,kodomo mitai ni asonda.,I played like a kid.
996,45,みたいに,,みたいに,"like, similar to Verb (casual)",N4,109,2,私はお⺟さんみたいになりたい。,watashi wa okaasan mitai ni naritai.,I want to become like my mother.
997,45,みたいに,,みたいに,"like, similar to Verb (casual)",N4,109,3,彼⼥は男の⼦みたいに元気がいい。,kanojo wa otokonoko mitai ni genki ga ii.,She is energetic like a boy.
998,45,みたいに,,みたいに,"like, similar to Verb (casual)",N4,109,4,あなたみたいに美しい⼈は初めてだ。,anata mitai ni utsukushii hito wa hajimete da.,I've never seen anyone as beautiful as you.
999,45,みたいに,,みたいに,"like, similar to Verb (casual)",N4,109,5,彼⼥の⼼は氷みたいに冷たい。,kanojo no kokoro wa koori mitai ni tsumetai.,Her heart is as cold as ice.
1000,45,みたいに,,みたいに,"like, similar to Verb (casual)",N4,109,6,バカみたいに⾒えるのは分かってる。,baka mitai ni mieru no wa wakatteru.,I know I must look like an idiot.
1001,45,みたいに,,みたいに,"like, similar to Verb (casual)",N4,109,7,氷みたいに冷めたくしないでくれよ。,koori mitai ni tsumetaku shinaide kure yo.,Don't be so cold (like ice).
1002,45,みたいに,,みたいに,"like, similar to Verb (casual)",N4,109,8,私も彼みたいに広い⼼を持ちたい。,watashi mo kare mitai ni hiroi kokoro o mochitai.,I want to have an open heart like him.
1003,45,みたいに,,みたいに,"like, similar to Verb (casual)",N4,109,9,私は絶対に彼らみたいになりたくない。,watashi wa zettai ni karera mitai ni naritakunai.,I never want to become like them.
1004,46,も,,も,as many as; as much as; up to; nearly number,N4,111,1,⼟曜⽇は 12 時間も寝てしまいました。,doyoubi wa 12 jikan mo nete shimaimashita.,On Saturday I slept for nearly 12 hours.
1005,46,も,,も,as many as; as much as; up to; nearly number,N4,111,2,⽥中さんは１⽇に５回も⾷事をするそうだ。,tanaka san wa ichinichi ni gokai mo shokuji o suru sou da.,I heard Tanaka eats as many as 5 meals everyday.
1006,46,も,,も,as many as; as much as; up to; nearly number,N4,111,3,どうしたの︖ 2 時間も駅で待っていたよ。,doushita no? ni jikan mo eki de matte ita yo.,What happened? I waited at the train station for nearly 2 hours..
1007,46,も,,も,as many as; as much as; up to; nearly number,N4,111,4,⾬はもう 3 ⽇も降っています。,ame wa mou mikka mo futte imasu.,It's been raining for nearly 3 days now.
1008,46,も,,も,as many as; as much as; up to; nearly number,N4,111,5,あの猫カフェには猫が 15 匹もいるそうです。,ano neko kafe ni wa neko ga 15 hiki mo iru sou desu.,I hear that cat-cafe has as many as 15 cats.
1009,46,も,,も,as many as; as much as; up to; nearly number,N4,111,6,今年は台⾵が多いですね。まだ 5 ⽉なのに 6 回も上陸した。,kotoshi wa taifuu ga ooi desu ne. mada 5 gatsu na no ni rokkai mo jouriku shita.,"There are many typhoons this year. It's still only May, but there have already been 6 of"
1010,46,も,,も,as many as; as much as; up to; nearly number,N4,111,7,それを辞めてくれる︖その話はあなたが 4 回も⾔ったよ。,sore o yamete kureru? sono hanashi wa anata ga yonkai mo itta yo.,Could you please stop that? You've already said that story as many as 4 times.
1011,46,も,,も,as many as; as much as; up to; nearly number,N4,111,8,納⾖をあきないの︖毎⽇ 2 回も⾷べているね。,nattou o akinai no? mainichi nikai mo tabete iru ne.,Don't you get tired of natto? You eat it as much as twice everyday.
1012,46,も,,も,as many as; as much as; up to; nearly number,N4,111,9,彼⼥は毎⽇ 4 冊も⼩説を読んでいます。仕事をしないのかな。,kanojo wa mainichi yonsatsu mo shousetsu o yonde imasu. shigoto o shinai no kana.,She reads as many as 4 short novels everyday. She probably doesn't have a job..
1013,47,な,,な,don’t ~ (order somebody to not do Verb (dictionary form) な,N4,113,1,晩ごはんの前にデザートを⾷べるな。,bangohan no mae ni dezaato o taberu na.,Don't eat dessert before dinner!
1014,47,な,,な,don’t ~ (order somebody to not do Verb (dictionary form) な,N4,113,2,ここは危ないから来るな︕,koko wa abunai kara kuru na!,"It's dangerous here, so stay away!"
1015,47,な,,な,don’t ~ (order somebody to not do Verb (dictionary form) な,N4,113,3,運転をするなら飲むな。,unten o suru nara nomu na.,"If you're going to drive, don't drink."
1016,47,な,,な,don’t ~ (order somebody to not do Verb (dictionary form) な,N4,113,4,⼤きな声を出すな。,ookina koe o dasu na.,Keep your voice down.
1017,47,な,,な,don’t ~ (order somebody to not do Verb (dictionary form) な,N4,113,5,窓から外を⾒るな。勉強に集中しなさい。,mado kara soto o miru na. benkyou ni shuuchuu shinasai.,Don't look out the window. Concentrate on your work.
1018,47,な,,な,don’t ~ (order somebody to not do Verb (dictionary form) な,N4,113,6,周りの⼈を気にするな。⾃分の仕事を集中してください。,mawari no hito o ki ni suru na. jibun no shigoto o shuuchuu shite kudasai.,Don't worry about the people around you. Focus on your own work.
1019,47,な,,な,don’t ~ (order somebody to not do Verb (dictionary form) な,N4,113,7,お酒を飲んだら絶対に⾞を運転するな︕,osake o nondara zettai ni kuruma o unten suru na!,"If you drink alcohol, definitely don't drink and drive!"
1020,47,な,,な,don’t ~ (order somebody to not do Verb (dictionary form) な,N4,113,8,危ないですから川の近くに遊ぶな︕,abunai desu kara kawa no chikaku ni asobu na!,"It's dangerous by the river, so don't play there!"
1021,47,な,,な,don’t ~ (order somebody to not do Verb (dictionary form) な,N4,113,9,今回の結果を気にするな︕次はもっと頑張ればいい。,konkai no kekka o ki ni suru na! tsugi wa motto ganbareba ii.,Don't worry about the result this time. Just make sure you work harder next time.
1022,48,など,,など,"such as, things like Noun など",N4,115,1,私は⼩説や映画などが好きです。,watashi wa shousetsu ya eiga nado ga suki desu.,"I like things like novels, movies, and so on."
1023,48,など,,など,"such as, things like Noun など",N4,115,2,私はノート、ペンなどが必要だ。,"watashi wa nooto, pen nado ga hitsuyou da.","I need pens, notebooks and so on."
1024,48,など,,など,"such as, things like Noun など",N4,115,3,私はとても⾞などは買えない。,watashi wa kuruma nado totemo kaenai.,I can't afford to buy a car (or anything similar).
1025,48,など,,など,"such as, things like Noun など",N4,115,4,兄の部屋にはラジオやテレビなどがたくさんあります。,ani no heya niwa rajio ya terebi nado ga takusan arimasu.,"In my older brother's room, he has a lot of things like a radio, tv, etc.."
1026,48,など,,など,"such as, things like Noun など",N4,115,6,彼は⼣⾷のことなどすっかり忘れた。,kare wa yuushoku no koto nado sukkari wasureta.,He has completely forgotten about dinner (and other things).
1027,48,など,,など,"such as, things like Noun など",N4,115,7,私のかばんの中に財布や鍵などがあります。,watashi no kaban no naka ni saifu ya kagi nado ga arimasu.,"In my bags I have things like my wallet, keys, and so on."
1028,48,など,,など,"such as, things like Noun など",N4,115,8,学校をやめて海外に⾏くことなどと⾔っている。,gakkou o yamete kaigai ni iku koto nado to itteiru.,He talks of things like leaving school and going abroad.
1029,48,など,,など,"such as, things like Noun など",N4,115,9,⾦銭を浪費しようなどとは夢にも考えない。,kinsen o rouhi shiyou nado to wa yume ni mo kangaenai.,I wouldn’t dream of wasting money (or things of that nature).
1030,49,ながら,,ながら,while; during; as; simultaneously Verb ます (stem form) ながら + [B],N4,117,1,話を聞きながらメモします。,hanashi o kikinagara memo shimasu.,I took notes while listening to the story.
